id,code,name,unit,cost,rate,price,WPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4589,1524230249,REDMI 5 STAND POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4590,1524237673,REDMI 5A STAND POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4591,1524373255,REDMI 5 BASEUS COLOR POUCH,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4592,1524373423,BLUE I TA-02 2.1A USB ADAPTER,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4593,1524376468,REDMI 5 3GB+32GB,1,8596,NULL,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4594,1524378258,JBS TYPE C ADAPTER,1,25,NULL,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4595,1524378382,BLUE I AUX CABLE TREAD 3.5MM,1,12,NULL,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4596,1524378468,OPPO NEO 7 U CASE,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4597,1524380964,SAMSUNG J7 MAX 4D GLASS,1,150,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4598,1524395425,VIVO V9 YOUTH (1727),1,17133,NULL,19990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4599,1524396181,ITEL A44- FP,1,4691,NULL,5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,1524397283,TECHNO IN5 CAMON I,1,8570,NULL,9999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4601,1524397539,DUMMY PHONE -TECHNO IN5,1,1,NULL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4602,1524477428,SAMSUNG J2 PRO TRANSPARENT POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4603,1524489194,VIVO Y53i (1606),1,7610,NULL,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4604,1524547032,REDMI 4 RICHBOSS FLIP POUCH,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4606,1524547328,OPPO F7 BIG BOSS FLIP COVER,1,130,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4607,1524547503,OPPO A57 RICH BOSS FLIP COVER FASHION DESIGN,1,180,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4608,1524547592,OPPO A57 FUEL CALLER VIEW FLIP POUCH,1,250,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4609,1524547869,VIVO Y51L FUEL FLIP POUCH,1,250,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4610,1524547957,VIVO Y51L ROCK FLIP POUCH,1,90,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4611,1524548055,MOTO G5 RICH BOSS FLIP COVER FASHION DESIGN,1,220,NULL,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4612,1524548300,MOTO G5S+ FLIP COVER NORMAL,1,90,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4613,1524548670,LENOVO K8 PLUS LISHEN FLIP POUCH,1,150,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4614,1524548896,LENOVO K8 NOTE RICH BOSS FLIP COVER,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4615,1524548993,MOTO E2 CAIDEA FLIP POUCH,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4616,1524549202,VIVO Y55S RICH BOSS FLIP POUCH,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4617,1524549515,LENOVO K6 NOTE FLIP POUCH,1,90,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4618,1524549648,OPPO F5 RICH BOSS FASHION DESIGN FLIP POUCH,1,170,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4619,1524549754,VIVO V5 BIG BOSS FLIP POUCH,1,130,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4620,1524549849,OPPO F3 FLIP COVER NORMAL,1,80,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4621,1524549929,VIVO V9 BIG BOSS FLIP COVER,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4623,1524552204,SAMSUNG NOTE8 AUTO FOCUS TRANS POUCH,1,45,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4624,1524552505,SAMSUNG S9 OG BASEUS CASE,1,70,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4626,1524552820,SAMSUNG J7PRO  POLO& RACQUET HARD CASE,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4627,1524553038,SAMSUNG S8 PLUS AUTO FOCUS TRANS POUCH,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4628,1524553170,SAMSUNG C9 PRO ORIGINAL CASE,1,130,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4629,1524553622,SAMSUNG J2 FASHION CASE,1,80,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4630,1524553733,SAMSUNG S9 PLUS INBASE TOUGH CASE,1,170,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4631,1524554035,SAMSUNG S8 PREMIUM CASE,1,200,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4632,1524554158,SAMSUNG S8 OG LEATHER CASE,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4633,1524554911,SAMSUNG A8 PLUS LISHEN CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4634,1524555447,SAMSUNG J2 S CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4635,1524555937,SAMSUNG J7 PRIME AUTO FOCUS TRANS POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4636,1524556741,LG G5 ARROW CASE,1,140,NULL,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4637,1524557036,SAMSUNG J7 PRIME BASEUS CASE,1,55,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4638,1524557198,SAMSUNG A510 HAPPY ANT HARD CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4639,1524557347,SAMSUNG J7 16 POKEMON,1,55,NULL,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4640,1524557520,SAMSUNG J7  IPAKY POUCH,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4641,1524557710,SAMSUNG J3 PRO BASEUS POUCH,1,0,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4642,1524557809,SAMSUNG J3 PRO 360 FULL PROTECTION GKK,1,170,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4643,1524558025,SAMSUNG J7 PRO BASEUS 4CUT HARD CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4644,1524558155,SAMSUNG J7 PRIME  OG BASEUS CASE,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4645,1524558235, SAMSUNG J7 PRIME OG BASEUS CASE,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4646,1524558461,MOTO G3 TRANSPARENT HARD CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4647,1524558704,SAMSUNG  J7 PRIME M NEW CASE,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648,1524558769,SAMSUNG A5-2017 HAPPY ANT HARD CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4649,1524558866,SAMSUNG J7 PRO BASEUS ALL COLOR POUCH,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,1524558924,SAMSUNG J7 PRO HAPPY ANT SOFT CASE,1,37,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4651,1524559010,SAMSUNG J7 MAX HARD OG PRINTED CASE,1,65,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,1524559120,SAMSUNG J7 OG HARD PRINTED CASE,1,65,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4653,1524559572,MOTO C PLUS BASEUS TRANSPARENT CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,1524559769,SAMSUNG J7 MAX M NEW CASE,1,60,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4655,1524559939,SAMSUNG J7 MAX IPAKY HALF TRANS POUCH,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4656,1524560279,MICROMAX Q385 TRANSPARENT CASE,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4657,1524560362,SAMSUNG G9082 GOLD POUCH,1,40,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658,1524560418,MICROMAX Q414 TRANSPARENT CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,1524560487,MICROMAX Q411 ZEDD BLACK CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,1524560555,MICROMAX Q417 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,1524560598,MICROMAX Q416 TRANSPARENT CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4662,1524560677,MICROMAX YUREKA ZEDD POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,1524560733,MICROMAX Q383 ZEDD POUCH,1,25,NULL,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,1524560798,NOKIA 830 HARD CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,1524560866,SAMSUNG G8262 GOLD POUCH,1,40,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,1524561008,MICROMAX Q415 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,1524561061,SAMSUNG A710 GOLD CASE,1,80,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4668,1524563667,NOKIA 1 POPLINE  POUCH,1,65,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,1524563847,PANASONIC P55 PRINTEDPOUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670,1524563937,COOLPAD NOTE3 LITE PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,1524564063,NOKIA L535 ZEDD BLACK POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,1524564152,HTC D-826 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,1524564242,HTC D826 HAPPY ANT HARD CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,1524564373,NOKIA 1 AUTO FOCUS,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,1524564475,NOKIA 540 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,1524564557,HTC D630 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,1524565528,MICROMAX Q332 PRINTED POUCH,1,25,NULL,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,1524565615,HTC D-10 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,1524565712,NOKIA-730 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,1524565787,HTC -D820 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,1524566002,MICROMAX Q340 NORMAL BLACK POUCH,1,25,NULL,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682,1524566167,MICROMAX JUICE 3 TRANSPARENT POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683,1524566220,MICROMAX D320 ZEDD POUCH,1,25,NULL,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,1524566308,MICROMAX Q350 TRANSPARENT POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,1524566359,MICROMAX Q326 ZEDD POUCH,1,25,NULL,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,1524566702,MICROMAX Q334 TRANSPARENT POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,1524566833,MICROMAX S300 NORMAL POUCH,1,25,NULL,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,1524566904,MICROMAX E311 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4689,1524566981,MICROMAX A117 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690,1524567138,MICROMAX Q424 MATTLINE POUCH,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4691,1524567497,MICROMAX BHARAT 2 SOFTTONE POUCH,1,40,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4692,1524567558,MICROMAX BHARAT 2 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,1524567676,MICROMAX Q372 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,1524567744,MICROMAX Q372 GOLD POUCH,1,25,NULL,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,1524567891,REDMI Y1 HARD PRINTED CASE,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,1524568041,MICROMAX A106 TRANSPARENT POUCH,1,50,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,1524568125,MICROMAX Q4001 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,1524568190,MICROMAX D-323 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,1524568692,REDMI NOTE 4 HARD PRINTED CASE,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,1524570249,LAVA P7 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,1524570453,ZENFONE ZOOM,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4702,1524570498,LAVA V1 PRINTED POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,1524570545,HONOR 4C PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,1524570639,SONY XPERIA M4 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,1524570687,LAVA 41 PLUS TRANSPARENT POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,1524571007,LAVA X10 TRANSPARENT POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,1524571111,LAVA Z50 LOGO POUCH,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,1524571235,LAVA IRIS X6 PRINTED POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,1524571336,LAVA A77 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,1524571611,LAVA A71 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,1524571720,LAVA X12 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,1524571972,SAMSUNG 7562 U CASE,1,3,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,1524572020,SAMSUNG A3 2017 HAPPY ANT HARD CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,1524574683,SAMSUNG G130 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,1524574785,SAMSUNG E5 HAPPY ANT HARD CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,1524575106,SAMSUNG G7102 GOLD POUCH,1,40,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,1524575394,LYF FLAME 6 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,1524575721,SAMSUNG G360 HAPPYANT HARD CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,1524575776,SAMSUNG J2 NEW COLOUR POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,1524575851,SAMSUNG G360 PRINTED HARD CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,1524575975,KARBONN A40 I BLACK CASE,1,35,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,1524575991,REDMI 5A NEW COLOUR POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,1524576056,SAMSUNG J1 4G VORSON POUCH,1,70,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,1524576230,MOTO E4+ PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,1524576372,KARBONN A41 I BLACK CASE,1,35,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4726,1524576429,LENOVO A1000 GOLD POUCH,1,80,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,1524576395,REDMI 5 IPAKY,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4728,1524576536,LENOVO K4 NOTE GOLD POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,1524576688,SAMSUNG J7 PRINE STAND POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,1524576856,REDMMI NOTE5 COLOUR CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,1524576930,LYF WIND 2 ZEDD PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,1524576990,REDMMI NOTE5 PRO COLOUR CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4733,1524577009,LYF WATER 7 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,1524577275,LENOVO A2020 GOLD POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,1524577392,LENOVO K4 NOTE GOLD LOGO CASE,1,100,NULL,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,1524577479,LYF WIND 6 PRINTED CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,1524577563,LYF WATER 3 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,1524577872,LFY FLAME6 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,1524578055,LYF WIND 4 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,1524578150,LYF WATER 4 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4741,1524578256,MOTO C UCASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,1524578620,HONOR 7X FAST FOCUES CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,1524578666,LYF WATER 11 TRANPARENT POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,1524578804,LYF WATER 7S PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,1524578887,LFY FLAME 7 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,1524578959,SAMSUNG S4 MINI PRINTED POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,1524579096,LFY FLAME 5 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,1524579198,MOTO CPLUS UCASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,1524579483,MOTO C PLUS PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4751,1524579169,LYF FLAME 3 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,1524580212,SAMSUNG  ON5 SPIGEN CASE,1,51,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,1524580513,SAMSUNG G7106 GOLD POUCH,1,40,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754,1524580578,SAMSUNG 7106 BASEUS TRANSPARENT HARD CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4755,1524580669,LYF WATER 6 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,1524581179,LFY WATER 9 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757,1524581395,MOTO G5S BASUES  SLIM LINECASE,1,55,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4758,1524581507,MOTO G5S LOGO BLACK CASE,1,45,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,1524581967,SAMSUNG J2 OG BASUES  SOFT CASE,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,1524582167,MOTO G5S ARROW DS POUCH,1,200,NULL,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4761,1524582320,MOTO G5S ORIGINAL CASE,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4762,1524582866,SAMSUNG J5 16 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,1524582962,REDMI NOTE 5 PRO S CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764,1524583098,MOTO G4 PLUS PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765,1524583278,MOTO G5S PLUS IPAKY HARD CASE,1,55,NULL,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,1524647134,SAMSUNG J7 DIO PREMIUM TOTU POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,1524647237,SAMSUNG J7 DIO POPLINE POUCH,1,80,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,1524647342,SAMSUNG J7DIO TG,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4769,1524663436,GIONEE S10 LITE,1,8250,NULL,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,1524716959,HONOR 8LITE,1,14539,NULL,14500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4771,1524717773,HONOR HOLLY 4,1,11279,NULL,11500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,1524718387,HONOR HOLLY 3,1,8459,NULL,9500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4773,1524718591,HONOR HOLLY 2PIUS,1,6499,NULL,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4774,1524725907,COOL PAD MEGA 3,1,5269,NULL,7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,1524729172,REDMI 2S U CASE,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,1524729250,GIONEE S7 PRINTED CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4777,1524729348,GIONEE P5 MINI PRINTED CASE,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,1524729388,GIONEE GIFT BOX 4IN1,1,1,NULL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4779,1524729757,VIVO Y21L PRINTED CASE,1,22,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,1524729879,SAMSUNG J210 HAPPY ANT CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,1524730003,SAMSUNG A5 U CASE,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782,1524730113,OPPO F7 BASUES COLOUR CASE,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,1524730249,SAMSUNG  J7 PRO AUTO FOCUS DESIGN CASE,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
